YEAR,MO,HR,T2M,SRAD,WS2M,RH2M,DAY
2019,1,11,26.21,669.59,2.3,34.88,743
2019,1,12,27.23,685.69,2.48,31.56,743
2019,1,13,27.82,631.75,2.64,29.38,743
2019,1,14,27.87,503.73,2.73,28.19,743
2019,1,15,27.12,331.31,2.64,29.25,743
2019,1,16,24.47,154.73,1.33,42.5,743
2019,1,17,20.38,15.26,1.19,52.94,743
2019,1,18,19.05,0,1.24,55.12,743
2019,1,19,18.25,0,1.23,56.69,743
2019,1,20,17.52,0,1.21,58.12,743
2019,1,21,16.64,0,1.22,60.12,743
2019,1,22,15.63,0,1.23,62.5,743
2019,1,23,14.73,0,1.24,64.44,743
2019,1,0,13.93,0,1.25,66,744
2019,1,1,13.2,0,1.28,67.38,744
2019,1,2,12.58,0,1.36,68.5,744
2019,1,3,12.02,0,1.44,70.12,744
2019,1,4,11.44,0,1.41,73,744
2019,1,5,10.86,0,1.28,76.38,744
2019,1,6,10.44,0,1.15,78.88,744
2019,1,7,12.64,79.22,1.51,70.69,744
2019,1,8,15.23,233.66,1.93,59.06,744
2019,1,9,18.52,382.91,1.55,49.12,744
2019,1,10,22.76,493.59,1.72,35.19,744
2019,1,11,25.55,544.36,1.95,27.88,744
2019,1,12,26.54,573.27,2.15,26.31,744
